upc,title,category,price,currency,rating_1_to_5,in_stock,stock_count,source_url,scraped_at_utc
b978c9852cde91bd,How to Speak Golf: An Illustrated Guide to Links Lingo,Default,58.32,GBP,5,yes,12,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,2026-09-17T11:17:31Z
bddc6fd036eb6279,Hide Away (Eve Duncan #20),Mystery,11.84,GBP,1,yes,12,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,2026-09-17T11:17:33Z
c6a29d6df8de968c,Furiously Happy: A Funny Book About Horrible Things,Nonfiction,41.46,GBP,4,yes,12,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,2026-09-17T11:17:34Z
76319fe9d8b465a3,Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,20.1,GBP,5,yes,12,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,2026-09-17T11:17:35Z
3968e3fbf4695d7c,Equal Is Unfair: America's Misguided Fight Against Income Inequality,Politics,56.86,GBP,1,yes,12,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,2026-09-17T11:17:36Z
6983328f15506cb9,Eleanor & Park,Default,56.51,GBP,5,yes,12,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,2026-09-17T11:17:37Z
df7e628bad5782b4,Dirty (Dive Bar #1),Romance,40.83,GBP,4,yes,12,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,2026-09-17T11:17:38Z
d069086944f2e330,Can You Keep a Secret? (Fear Street Relaunch #4),Horror,48.64,GBP,1,yes,12,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,2026-09-17T11:17:40Z
49b24c6a41b82bd2,Boar Island (Anna Pigeon #19),Mystery,59.48,GBP,3,yes,12,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,2026-09-17T11:17:41Z
63343e287971bb0c,A Paris Apartment,Historical Fiction,39.01,GBP,4,yes,12,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,2026-09-17T11:17:42Z
a4eef523118805ef,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,38.77,GBP,1,yes,12,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,2026-09-17T11:17:43Z
515cb8fcafb1ad98,Troublemaker: Surviving Hollywood and Scientology,Default,48.39,GBP,2,yes,11,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,2026-09-17T11:17:44Z
6159d8b187831770,The Widow,Mystery,27.26,GBP,2,yes,11,https://books.toscrape.com/catalogue/the-widow_609/index.html,2026-09-17T11:17:45Z
985991708c47003e,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Nonfiction,11.68,GBP,4,yes,11,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,2026-09-17T11:17:46Z
437d8dea9272d0a9,The Improbability of Love,Fiction,59.45,GBP,1,yes,11,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,2026-09-17T11:17:48Z
1c584f82a7a1c4f0,The Art of Startup Fundraising,Business,21.0,GBP,3,yes,11,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,2026-09-17T11:17:49Z
cf62fa272b5f0fa3,Take Me Home Tonight (Rock Star Romance #3),Romance,53.98,GBP,3,yes,11,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,2026-09-17T11:17:50Z
f435aa99d864077d,Sleeping Giants (Themis Files #1),Science Fiction,48.74,GBP,1,yes,11,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,2026-09-17T11:17:51Z
b06599b108e83f98,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,21.15,GBP,2,yes,11,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,2026-09-17T11:17:52Z
05a61a3bd8ca4149,Playing with Fire,Mystery,13.71,GBP,3,yes,11,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,2026-09-17T11:17:53Z
b783ce08802cd1d1,Off the Hook (Fishing for Trouble #1),Romance,47.67,GBP,3,yes,11,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,2026-09-17T11:17:54Z
47e1b2d43f709995,Mothering Sunday,Fiction,13.34,GBP,2,yes,11,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,2026-09-17T11:17:57Z
28b2df9fadc9f07e,"Mother, Can You Not?",Nonfiction,16.89,GBP,5,yes,11,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,2026-09-17T11:17:58Z
5569c3fea112718e,M Train,Autobiography,27.18,GBP,1,yes,11,https://books.toscrape.com/catalogue/m-train_598/index.html,2026-09-17T11:17:59Z
bade9943ee01b63f,Lilac Girls,Historical Fiction,17.28,GBP,2,yes,11,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,2026-09-17T11:18:00Z
469508882dfc1991,Lies and Other Acts of Love,Fiction,45.14,GBP,1,yes,11,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,2026-09-17T11:18:02Z
825d6c44da3ca5a6,Lab Girl,Autobiography,40.85,GBP,1,yes,11,https://books.toscrape.com/catalogue/lab-girl_595/index.html,2026-09-17T11:18:03Z
20dc4f1ac5d4fd9c,Keep Me Posted,Womens Fiction,20.46,GBP,4,yes,11,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,2026-09-17T11:18:04Z
ce8666d9b42fc9a0,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology,56.27,GBP,3,yes,11,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,2026-09-17T11:18:05Z
b5953ca1f8a0b8d7,Grey (Fifty Shades #4),Womens Fiction,48.49,GBP,4,yes,11,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,2026-09-17T11:18:07Z
c65c25d990fc7025,"Exit, Pursued by a Bear",Young Adult,51.34,GBP,4,yes,11,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,2026-09-17T11:18:08Z
f608c903c451f387,Daredevils,Fiction,16.34,GBP,3,yes,11,https://books.toscrape.com/catalogue/daredevils_590/index.html,2026-09-17T11:18:09Z
2587c54f5530dafc,Cravings: Recipes for What You Want to Eat,Food and Drink,20.5,GBP,3,yes,11,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,2026-09-17T11:18:10Z
816180220e8cb419,Born for This: How to Find the Work You Were Meant to Do,Business,21.59,GBP,5,yes,11,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,2026-09-17T11:18:11Z
2c34f9432069b52b,Arena,Science Fiction,21.36,GBP,4,yes,11,https://books.toscrape.com/catalogue/arena_587/index.html,2026-09-17T11:18:13Z
bb967277222e689c,Adultery,Default,20.88,GBP,5,yes,11,https://books.toscrape.com/catalogue/adultery_586/index.html,2026-09-17T11:18:14Z
2b69dec0193511d9,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,19.53,GBP,3,yes,11,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,2026-09-17T11:18:15Z
40c4bf520c17de54,A Gentleman's Position (Society of Gentlemen #3),Romance,14.75,GBP,5,yes,11,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,2026-09-17T11:18:16Z
a9d7b75461084a26,11/22/63,Fiction,48.48,GBP,3,yes,11,https://books.toscrape.com/catalogue/112263_583/index.html,2026-09-17T11:18:18Z
34669b2e9d407d3a,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Nonfiction,24.57,GBP,2,yes,10,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,2026-09-17T11:18:19Z
96aa539bfd4c07e2,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Health,49.71,GBP,5,yes,10,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,2026-09-17T11:18:20Z
ab60e6f5a63e1cfb,Without Shame,Add a comment,48.27,GBP,5,yes,9,https://books.toscrape.com/catalogue/without-shame_580/index.html,2026-09-17T11:18:23Z
d1848064c54e01c7,Watchmen,Add a comment,58.05,GBP,4,yes,9,https://books.toscrape.com/catalogue/watchmen_579/index.html,2026-09-17T11:18:24Z
4fd0a2a350f016e6,Unlimited Intuition Now,Default,58.87,GBP,4,yes,9,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,2026-09-17T11:18:25Z
0967effecd292a86,Underlying Notes,Default,11.82,GBP,2,yes,9,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,2026-09-17T11:18:27Z
903a9f8090104c2c,The Shack,Fiction,28.03,GBP,1,yes,9,https://books.toscrape.com/catalogue/the-shack_576/index.html,2026-09-17T11:18:28Z
4b50fb1359ebf35d,The New Brand You: Your New Image Makes the Sale for You,Default,44.05,GBP,5,yes,9,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,2026-09-17T11:18:29Z
65cfc9f242c2984a,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,12.34,GBP,4,yes,9,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,2026-09-17T11:18:30Z
33396269bcce166f,The Flowers Lied,Default,16.68,GBP,2,yes,9,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,2026-09-17T11:18:32Z
ca74f2e3c35a3e77,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Science,55.91,GBP,1,yes,9,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,2026-09-17T11:18:33Z
3f25a2fedae191cc,The Book of Mormon,Religion,24.57,GBP,3,yes,9,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,2026-09-17T11:18:34Z
f9c87ccb2bc4853b,The Art and Science of Low Carbohydrate Living,Health,52.98,GBP,5,yes,9,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,2026-09-17T11:18:35Z
e77594ece9b9d1fe,The Alien Club,Young Adult,54.4,GBP,1,yes,9,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,2026-09-17T11:18:36Z
0e095ed785af7e43,Suzie Snowflake: One beautiful flake (a self-esteem story),Novels,54.81,GBP,5,yes,9,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,2026-09-17T11:18:37Z
913e7109cec0cb4c,Nap-a-Roo,Childrens,25.08,GBP,1,yes,9,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,2026-09-17T11:18:39Z
ee6c67859d70186b,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Default,10.41,GBP,4,yes,9,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,2026-09-17T11:18:40Z
6baac632f7711e26,Modern Day Fables,Default,47.44,GBP,2,yes,9,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,2026-09-17T11:18:41Z
8fab4c4f6f82a4ce,If I Gave You God's Phone Number....: Searching for Spirituality in America,Spirituality,20.91,GBP,1,yes,9,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,2026-09-17T11:18:42Z
97187f5cf0385da3,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Sequential Art,33.95,GBP,4,yes,9,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,2026-09-17T11:18:44Z
7e9068872228c474,Dress Your Family in Corduroy and Denim,Humor,43.68,GBP,3,yes,9,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,2026-09-17T11:18:45Z
e845d305f64154f1,Don't Forget Steven,Young Adult,33.23,GBP,1,yes,9,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,2026-09-17T11:18:46Z
7186241e043de5dc,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Nonfiction,35.92,GBP,2,yes,9,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,2026-09-17T11:18:49Z
d6d9ffea95f2f8bf,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art,48.63,GBP,4,yes,9,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,2026-09-17T11:18:50Z
63d5f1651880dcea,A Shard of Ice (The Black Symphony Saga #1),Fantasy,56.63,GBP,3,yes,9,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,2026-09-17T11:18:51Z
c181ca8eabe7d18c,A Hero's Curse (The Unseen Chronicles #1),Add a comment,50.49,GBP,3,yes,9,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,2026-09-17T11:18:53Z
61cf7eb9d2cd8bb0,23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,35.79,GBP,2,yes,9,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,2026-09-17T11:18:54Z
e77033ce559947f7,"Zero to One: Notes on Startups, or How to Build the Future",Nonfiction,34.06,GBP,3,yes,8,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,2026-09-17T11:18:55Z
04f6c929888f4f11,Why Not Me?,Nonfiction,17.76,GBP,1,yes,8,https://books.toscrape.com/catalogue/why-not-me_554/index.html,2026-09-17T11:18:56Z
b69c852e7e3956af,When Breath Becomes Air,Nonfiction,39.36,GBP,2,yes,8,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,2026-09-17T11:18:58Z
1809259a5a5f1d8d,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Travel,36.94,GBP,2,yes,8,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,2026-09-17T11:18:59Z
e0bdd79c7304ee8d,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Default,43.62,GBP,5,yes,8,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,2026-09-17T11:19:00Z
3eec766dda26fa64,The New Drawing on the Right Side of the Brain,Art,43.02,GBP,3,yes,8,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,2026-09-17T11:19:02Z
5a0d2e9284004266,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Nonfiction,28.45,GBP,4,yes,8,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,2026-09-17T11:19:03Z
9afd00e81d6208e6,The Martian (The Martian #1),Default,41.39,GBP,2,yes,8,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,2026-09-17T11:19:04Z
4f283dfcbeccc0d4,The High Mountains of Portugal,Fiction,51.15,GBP,1,yes,8,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,2026-09-17T11:19:05Z
1bba4b1ba23ed2d6,The Grownup,Short Stories,35.88,GBP,1,yes,8,https://books.toscrape.com/catalogue/the-grownup_546/index.html,2026-09-17T11:19:07Z
a2308a936e898d48,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Business,36.91,GBP,1,yes,8,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,2026-09-17T11:19:08Z
331c26103d885cae,South of Sunshine,Young Adult,28.93,GBP,1,yes,8,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,2026-09-17T11:19:09Z
a2475a245c9907c4,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,38.89,GBP,5,yes,8,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,2026-09-17T11:19:10Z
e46a164cf310fd7d,Silence in the Dark (Logan Point #4),Suspense,58.33,GBP,3,yes,8,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,2026-09-17T11:19:11Z
bee6e93e9976f4fa,Shadows of the Past (Logan Point #1),Christian Fiction,39.67,GBP,5,yes,8,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,2026-09-17T11:19:12Z
aeb51dfbe8aeec59,Roller Girl,Sequential Art,14.1,GBP,5,yes,8,https://books.toscrape.com/catalogue/roller-girl_540/index.html,2026-09-17T11:19:15Z
52fc458ffc756faf,Rising Strong,Nonfiction,21.82,GBP,3,yes,8,https://books.toscrape.com/catalogue/rising-strong_539/index.html,2026-09-17T11:19:16Z
d56d0710668bb39c,Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,54.21,GBP,1,yes,8,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,2026-09-17T11:19:18Z
4a823d80aa30dbb0,Please Kill Me: The Uncensored Oral History of Punk,Music,31.19,GBP,4,yes,8,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,2026-09-17T11:19:19Z
c0fc0cd215ee1724,Out of Print: City Lights Spotlight No. 14,Poetry,53.64,GBP,5,yes,8,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,2026-09-17T11:19:20Z
9a7291b89bd5445c,My Life Next Door (My Life Next Door ),Young Adult,36.39,GBP,5,yes,8,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,2026-09-17T11:19:21Z
bff270fe9c86a5a9,Miller's Valley,Fiction,58.54,GBP,2,yes,8,https://books.toscrape.com/catalogue/millers-valley_534/index.html,2026-09-17T11:19:23Z
4729afff3bea0f0a,Man's Search for Meaning,Nonfiction,29.48,GBP,3,yes,8,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,2026-09-17T11:19:24Z
4d3a4c7b442a9a4e,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,25.06,GBP,2,yes,8,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,2026-09-17T11:19:25Z
044534b0b28b4e87,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,12.55,GBP,3,yes,8,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,2026-09-17T11:19:27Z
c44c5e1425475206,Les Fleurs du Mal,Poetry,29.04,GBP,5,yes,8,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,2026-09-17T11:19:28Z
29af1a2566c4e36e,Left Behind (Left Behind #1),Default,40.72,GBP,2,yes,8,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,2026-09-17T11:19:29Z
39eefec3a8498dde,Kill 'Em and Leave: Searching for James Brown and the American Soul,Music,45.05,GBP,5,yes,8,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,2026-09-17T11:19:31Z
0cf57cb49272fd37,Kierkegaard: A Christian Missionary to Christians,Philosophy,47.13,GBP,1,yes,8,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,2026-09-17T11:19:32Z
bd26e8a79a856c31,John Vassos: Industrial Design for Modern Life,Default,20.22,GBP,4,yes,8,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,2026-09-17T11:19:33Z
0ab4b35dcffcffd1,I'll Give You the Sun,Default,56.48,GBP,1,yes,8,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,2026-09-17T11:19:35Z
bbf1ea50be8008ab,I Will Find You,Nonfiction,44.21,GBP,1,yes,8,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,2026-09-17T11:19:36Z
0bfdef63285d3019,Hystopia: A Novel,Fiction,21.96,GBP,4,yes,8,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,2026-09-17T11:19:37Z
b7870fa6dc088fbb,Howl and Other Poems,Poetry,40.45,GBP,2,yes,8,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,2026-09-17T11:19:39Z
8a150fd8ff5d7686,History of Beauty,Art,10.29,GBP,4,yes,8,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,2026-09-17T11:19:40Z
d48c1369927ebef1,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Default,52.86,GBP,2,yes,8,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,2026-09-17T11:19:43Z
df6a7c43faa6732b,Future Shock (Future Shock #1),Young Adult,55.65,GBP,5,yes,8,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,2026-09-17T11:19:44Z
e049d44c4f1cf1b2,Ender's Game (The Ender Quintet #1),Default,43.64,GBP,1,yes,8,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,2026-09-17T11:19:46Z
0c11e2d068768dbb,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,28.41,GBP,1,yes,8,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,2026-09-17T11:19:47Z
4dbd54d9e36c9566,Death by Leisure: A Cautionary Tale,Default,37.51,GBP,4,yes,8,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,2026-09-17T11:19:48Z
7f5157bf53065d36,Brilliant Beacons: A History of the American Lighthouse,History,11.45,GBP,3,yes,8,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,2026-09-17T11:19:50Z
77e9ea355bd8ae57,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,19.22,GBP,2,yes,8,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,2026-09-17T11:19:51Z
04e3de7ac35ec5cd,Between the World and Me,Nonfiction,56.91,GBP,4,yes,8,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,2026-09-17T11:19:52Z
15ebd83e53d0391b,Being Mortal: Medicine and What Matters in the End,Nonfiction,55.06,GBP,4,yes,8,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,2026-09-17T11:19:53Z
fef91502cbacf23a,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,13.2,GBP,3,yes,8,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,2026-09-17T11:19:55Z
b1a227b7609ff263,32 Yolks,Food and Drink,53.63,GBP,2,yes,8,https://books.toscrape.com/catalogue/32-yolks_510/index.html,2026-09-17T11:19:56Z
f16c2edb2a603f92,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,44.48,GBP,5,yes,8,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,2026-09-17T11:19:57Z
88ec621893e595d0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,12.08,GBP,3,yes,7,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,2026-09-17T11:19:59Z
b46d022080543144,Wildlife of New York: A Five-Borough Coloring Book,Default,22.14,GBP,2,yes,7,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,2026-09-17T11:20:00Z
9735c969c652dd89,What Happened on Beale Street (Secrets of the South Mysteries #2),Mystery,25.37,GBP,5,yes,7,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,2026-09-17T11:20:01Z
48cb52d78c992487,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Spirituality,46.33,GBP,2,yes,7,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,2026-09-17T11:20:03Z
a94350ee74deaa07,Under the Tuscan Sun,Travel,37.33,GBP,3,yes,7,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,2026-09-17T11:20:04Z
4242cc3d0437db12,Toddlers Are A**holes: It's Not Your Fault,Humor,25.55,GBP,1,yes,7,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,2026-09-17T11:20:05Z
4a0b78598b42897a,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Default,34.72,GBP,1,yes,7,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,2026-09-17T11:20:07Z
0ff9d10864db8364,The Whale,Childrens,35.96,GBP,4,yes,7,https://books.toscrape.com/catalogue/the-whale_501/index.html,2026-09-17T11:20:08Z
